cutoff_id,college_id,exam,category,course,closing_rank,year
CUT02920,CLG0292,CUET-UG,SC,B.A. (Hons.) English,210803,2025
CUT02921,CLG0293,CUET-UG,General,B.Sc. (Hons.) Mathematics,14327,2021
CUT02922,CLG0293,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,66821,2022
CUT02923,CLG0293,CUET-UG,General,B.Sc. (Hons.) Mathematics,14126,2023
CUT02924,CLG0293,CUET-UG,SC,B.Sc. (Hons.) Mathematics,181229,2024
CUT02925,CLG0293,CUET-UG,EWS,B.Sc. (Hons.) Mathematics,73228,2025
CUT02926,CLG0293,CUET-UG,OBC-NCL,B.A. (Hons.) English,61088,2021
CUT02927,CLG0293,CUET-UG,OBC-NCL,B.A. (Hons.) English,58964,2022
CUT02928,CLG0293,CUET-UG,OBC-NCL,B.A. (Hons.) English,62574,2023
CUT02929,CLG0293,CUET-UG,General,B.A. (Hons.) English,13544,2024
CUT02930,CLG0293,CUET-UG,General,B.A. (Hons.) English,13964,2025
CUT02931,CLG0294,CUET-UG,SC,B.Sc. (Hons.) Mathematics,198892,2021
CUT02932,CLG0294,CUET-UG,General,B.Sc. (Hons.) Mathematics,14902,2022
CUT02933,CLG0294,CUET-UG,General,B.Sc. (Hons.) Mathematics,15781,2023
CUT02934,CLG0294,CUET-UG,ST,B.Sc. (Hons.) Mathematics,470616,2024
CUT02935,CLG0294,CUET-UG,EWS,B.Sc. (Hons.) Mathematics,77123,2025
CUT02936,CLG0294,CUET-UG,EWS,B.A. (Hons.) Economics,85970,2021
CUT02937,CLG0294,CUET-UG,General,B.A. (Hons.) Economics,12993,2022
CUT02938,CLG0294,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,75867,2023
CUT02939,CLG0294,CUET-UG,EWS,B.A. (Hons.) Economics,79481,2024
CUT02940,CLG0294,CUET-UG,General,B.A. (Hons.) Economics,16265,2025
CUT02941,CLG0295,CUET-UG,ST,B.A. (Hons.) Economics,520864,2021
CUT02942,CLG0295,CUET-UG,General,B.A. (Hons.) Economics,13929,2022
CUT02943,CLG0295,CUET-UG,General,B.A. (Hons.) Economics,13696,2023
CUT02944,CLG0295,CUET-UG,General,B.A. (Hons.) Economics,14631,2024
CUT02945,CLG0295,CUET-UG,ST,B.A. (Hons.) Economics,407877,2025
CUT02946,CLG0295,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,71052,2021
CUT02947,CLG0295,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,64528,2022
CUT02948,CLG0295,CUET-UG,General,B.Sc. (Hons.) Physics,15353,2023
CUT02949,CLG0295,CUET-UG,General,B.Sc. (Hons.) Physics,16042,2024
CUT02950,CLG0295,CUET-UG,General,B.Sc. (Hons.) Physics,13888,2025
CUT02951,CLG0296,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,59347,2021
CUT02952,CLG0296,CUET-UG,ST,B.Sc. (Hons.) Mathematics,477170,2022
CUT02953,CLG0296,CUET-UG,SC,B.Sc. (Hons.) Mathematics,221729,2023
CUT02954,CLG0296,CUET-UG,SC,B.Sc. (Hons.) Mathematics,226730,2024
CUT02955,CLG0296,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,68235,2025
CUT02956,CLG0296,CUET-UG,General,B.A. (Hons.) Economics,14884,2021
CUT02957,CLG0296,CUET-UG,General,B.A. (Hons.) Economics,15436,2022
CUT02958,CLG0296,CUET-UG,EWS,B.A. (Hons.) Economics,88621,2023
CUT02959,CLG0296,CUET-UG,SC,B.A. (Hons.) Economics,198200,2024
CUT02960,CLG0296,CUET-UG,ST,B.A. (Hons.) Economics,500877,2025
CUT02961,CLG0297,CUET-UG,EWS,B.Sc. (Hons.) Mathematics,82019,2021
CUT02962,CLG0297,CUET-UG,SC,B.Sc. (Hons.) Mathematics,216482,2022
CUT02963,CLG0297,CUET-UG,ST,B.Sc. (Hons.) Mathematics,534877,2023
CUT02964,CLG0297,CUET-UG,EWS,B.Sc. (Hons.) Mathematics,80148,2024
CUT02965,CLG0297,CUET-UG,General,B.Sc. (Hons.) Mathematics,15791,2025
CUT02966,CLG0297,CUET-UG,General,B.A. (Hons.) English,16535,2021
CUT02967,CLG0297,CUET-UG,General,B.A. (Hons.) English,16303,2022
CUT02968,CLG0297,CUET-UG,OBC-NCL,B.A. (Hons.) English,70503,2023
CUT02969,CLG0297,CUET-UG,EWS,B.A. (Hons.) English,88687,2024
CUT02970,CLG0297,CUET-UG,OBC-NCL,B.A. (Hons.) English,64203,2025
CUT02971,CLG0298,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,67802,2021
CUT02972,CLG0298,CUET-UG,General,B.Sc. (Hons.) Mathematics,16017,2022
CUT02973,CLG0298,CUET-UG,ST,B.Sc. (Hons.) Mathematics,565667,2023
CUT02974,CLG0298,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,83245,2024
CUT02975,CLG0298,CUET-UG,SC,B.Sc. (Hons.) Mathematics,227012,2025
CUT02976,CLG0298,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,70171,2021
CUT02977,CLG0298,CUET-UG,General,B.Sc. (Hons.) Physics,16293,2022
CUT02978,CLG0298,CUET-UG,SC,B.Sc. (Hons.) Physics,242819,2023
CUT02979,CLG0298,CUET-UG,SC,B.Sc. (Hons.) Physics,222794,2024
CUT02980,CLG0298,CUET-UG,General,B.Sc. (Hons.) Physics,17117,2025
CUT02981,CLG0299,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,71368,2021
CUT02982,CLG0299,CUET-UG,General,B.A. (Hons.) Economics,17153,2022
CUT02983,CLG0299,CUET-UG,SC,B.A. (Hons.) Economics,261896,2023
CUT02984,CLG0299,CUET-UG,General,B.A. (Hons.) Economics,18212,2024
CUT02985,CLG0299,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,72279,2025
CUT02986,CLG0299,CUET-UG,General,B.A. (Hons.) English,17320,2021
CUT02987,CLG0299,CUET-UG,General,B.A. (Hons.) English,19145,2022
CUT02988,CLG0299,CUET-UG,General,B.A. (Hons.) English,19562,2023
CUT02989,CLG0299,CUET-UG,General,B.A. (Hons.) English,16932,2024
CUT02990,CLG0299,CUET-UG,General,B.A. (Hons.) English,17750,2025
CUT02991,CLG0300,CUET-UG,SC,B.Com (Hons.),3509,2021
CUT02992,CLG0300,CUET-UG,OBC-NCL,B.Com (Hons.),985,2022
CUT02993,CLG0300,CUET-UG,ST,B.Com (Hons.),7466,2023
CUT02994,CLG0300,CUET-UG,OBC-NCL,B.Com (Hons.),1176,2024
CUT02995,CLG0300,CUET-UG,OBC-NCL,B.Com (Hons.),1057,2025
CUT02996,CLG0300,CUET-UG,ST,B.Com (Hons.),7570,2021
CUT02997,CLG0300,CUET-UG,SC,B.Com (Hons.),3138,2022
CUT02998,CLG0300,CUET-UG,SC,B.Com (Hons.),3672,2023
CUT02999,CLG0300,CUET-UG,OBC-NCL,B.Com (Hons.),1104,2024
CUT03000,CLG0300,CUET-UG,General,B.Com (Hons.),282,2025
CUT03001,CLG0301,CUET-UG,General,B.Com (Hons.),406,2021
CUT03002,CLG0301,CUET-UG,OBC-NCL,B.Com (Hons.),1877,2022
CUT03003,CLG0301,CUET-UG,SC,B.Com (Hons.),5813,2023
CUT03004,CLG0301,CUET-UG,General,B.Com (Hons.),399,2024
CUT03005,CLG0301,CUET-UG,OBC-NCL,B.Com (Hons.),1520,2025
CUT03006,CLG0301,CUET-UG,EWS,B.Com (Hons.),2343,2021
CUT03007,CLG0301,CUET-UG,General,B.Com (Hons.),442,2022
CUT03008,CLG0301,CUET-UG,General,B.Com (Hons.),417,2023
CUT03009,CLG0301,CUET-UG,OBC-NCL,B.Com (Hons.),1755,2024
CUT03010,CLG0301,CUET-UG,SC,B.Com (Hons.),5582,2025
CUT03011,CLG0302,CUET-UG,General,B.A. (Hons.) Economics,16208,2021
CUT03012,CLG0302,CUET-UG,EWS,B.A. (Hons.) Economics,92516,2022
CUT03013,CLG0302,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,84709,2023
CUT03014,CLG0302,CUET-UG,EWS,B.A. (Hons.) Economics,110269,2024
CUT03015,CLG0302,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,71299,2025
CUT03016,CLG0302,CUET-UG,SC,B.Sc. (Hons.) Mathematics,241394,2021
CUT03017,CLG0302,CUET-UG,ST,B.Sc. (Hons.) Mathematics,522054,2022
CUT03018,CLG0302,CUET-UG,EWS,B.Sc. (Hons.) Mathematics,98163,2023
CUT03019,CLG0302,CUET-UG,SC,B.Sc. (Hons.) Mathematics,263890,2024
CUT03020,CLG0302,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,75111,2025
CUT03021,CLG0303,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,73895,2021
CUT03022,CLG0303,CUET-UG,SC,B.Sc. (Hons.) Mathematics,274726,2022
CUT03023,CLG0303,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,74488,2023
CUT03024,CLG0303,CUET-UG,SC,B.Sc. (Hons.) Mathematics,253168,2024
CUT03025,CLG0303,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,95916,2025
CUT03026,CLG0303,CUET-UG,SC,B.A. (Hons.) Economics,251341,2021
CUT03027,CLG0303,CUET-UG,EWS,B.A. (Hons.) Economics,113320,2022
CUT03028,CLG0303,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,79530,2023
CUT03029,CLG0303,CUET-UG,EWS,B.A. (Hons.) Economics,105254,2024
CUT03030,CLG0303,CUET-UG,ST,B.A. (Hons.) Economics,549866,2025
CUT03031,CLG0304,CUET-UG,General,B.Sc. (Hons.) Physics,19693,2021
CUT03032,CLG0304,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,85176,2022
CUT03033,CLG0304,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,85331,2023
CUT03034,CLG0304,CUET-UG,SC,B.Sc. (Hons.) Physics,259345,2024
CUT03035,CLG0304,CUET-UG,ST,B.Sc. (Hons.) Physics,592270,2025
CUT03036,CLG0304,CUET-UG,General,B.Sc. (Hons.) Mathematics,18818,2021
CUT03037,CLG0304,CUET-UG,OBC-NCL,B.Sc. (Hons.) Mathematics,79025,2022
CUT03038,CLG0304,CUET-UG,General,B.Sc. (Hons.) Mathematics,18591,2023
CUT03039,CLG0304,CUET-UG,SC,B.Sc. (Hons.) Mathematics,255557,2024
CUT03040,CLG0304,CUET-UG,SC,B.Sc. (Hons.) Mathematics,262288,2025
CUT03041,CLG0305,CUET-UG,ST,BA LLB,1000000,2021
CUT03042,CLG0305,CUET-UG,EWS,BA LLB,159076,2022
CUT03043,CLG0305,CUET-UG,General,BA LLB,25525,2023
CUT03044,CLG0305,CUET-UG,SC,BA LLB,334242,2024
CUT03045,CLG0305,CUET-UG,SC,BA LLB,363830,2025
CUT03046,CLG0305,CUET-UG,SC,B.A. (Hons.) Economics,451867,2021
CUT03047,CLG0305,CUET-UG,SC,B.A. (Hons.) Economics,382112,2022
CUT03048,CLG0305,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,123560,2023
CUT03049,CLG0305,CUET-UG,General,B.A. (Hons.) Economics,28452,2024
CUT03050,CLG0305,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,130811,2025
CUT03051,CLG0306,CUET-UG,General,B.A. (Hons.) English,26072,2021
CUT03052,CLG0306,CUET-UG,General,B.A. (Hons.) English,31510,2022
CUT03053,CLG0306,CUET-UG,OBC-NCL,B.A. (Hons.) English,136296,2023
CUT03054,CLG0306,CUET-UG,General,B.A. (Hons.) English,33756,2024
CUT03055,CLG0306,CUET-UG,SC,B.A. (Hons.) English,412796,2025
CUT03056,CLG0306,CUET-UG,General,B.Sc. (Hons.) Physics,31433,2021
CUT03057,CLG0306,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,148541,2022
CUT03058,CLG0306,CUET-UG,ST,B.Sc. (Hons.) Physics,750105,2023
CUT03059,CLG0306,CUET-UG,ST,B.Sc. (Hons.) Physics,901104,2024
CUT03060,CLG0306,CUET-UG,General,B.Sc. (Hons.) Physics,27098,2025
CUT03061,CLG0307,CUET-UG,EWS,B.A. (Hons.) English,177760,2021
CUT03062,CLG0307,CUET-UG,EWS,B.A. (Hons.) English,163222,2022
CUT03063,CLG0307,CUET-UG,OBC-NCL,B.A. (Hons.) English,122270,2023
CUT03064,CLG0307,CUET-UG,SC,B.A. (Hons.) English,441694,2024
CUT03065,CLG0307,CUET-UG,General,B.A. (Hons.) English,26224,2025
CUT03066,CLG0307,CUET-UG,ST,B.Tech,1000000,2021
CUT03067,CLG0307,CUET-UG,General,B.Tech,25998,2022
CUT03068,CLG0307,CUET-UG,SC,B.Tech,439553,2023
CUT03069,CLG0307,CUET-UG,ST,B.Tech,1000000,2024
CUT03070,CLG0307,CUET-UG,General,B.Tech,31786,2025
CUT03071,CLG0308,CUET-UG,ST,B.A. (Hons.) English,944402,2021
CUT03072,CLG0308,CUET-UG,ST,B.A. (Hons.) English,909496,2022
CUT03073,CLG0308,CUET-UG,OBC-NCL,B.A. (Hons.) English,145200,2023
CUT03074,CLG0308,CUET-UG,ST,B.A. (Hons.) English,853157,2024
CUT03075,CLG0308,CUET-UG,ST,B.A. (Hons.) English,889934,2025
CUT03076,CLG0308,CUET-UG,General,B.A. (Hons.) Economics,28265,2021
CUT03077,CLG0308,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,155625,2022
CUT03078,CLG0308,CUET-UG,SC,B.A. (Hons.) Economics,402876,2023
CUT03079,CLG0308,CUET-UG,EWS,B.A. (Hons.) Economics,160045,2024
CUT03080,CLG0308,CUET-UG,EWS,B.A. (Hons.) Economics,206180,2025
CUT03081,CLG0309,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,126135,2021
CUT03082,CLG0309,CUET-UG,EWS,B.Sc. (Hons.) Physics,191667,2022
CUT03083,CLG0309,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,124569,2023
CUT03084,CLG0309,CUET-UG,General,B.Sc. (Hons.) Physics,35750,2024
CUT03085,CLG0309,CUET-UG,General,B.Sc. (Hons.) Physics,28292,2025
CUT03086,CLG0309,CUET-UG,General,B.Tech,32277,2021
CUT03087,CLG0309,CUET-UG,OBC-NCL,B.Tech,160334,2022
CUT03088,CLG0309,CUET-UG,General,B.Tech,29444,2023
CUT03089,CLG0309,CUET-UG,OBC-NCL,B.Tech,148063,2024
CUT03090,CLG0309,CUET-UG,EWS,B.Tech,156551,2025
CUT03091,CLG0310,CUET-UG,General,B.Sc. (Hons.) Physics,28490,2021
CUT03092,CLG0310,CUET-UG,SC,B.Sc. (Hons.) Physics,522412,2022
CUT03093,CLG0310,CUET-UG,SC,B.Sc. (Hons.) Physics,458108,2023
CUT03094,CLG0310,CUET-UG,General,B.Sc. (Hons.) Physics,36345,2024
CUT03095,CLG0310,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,136915,2025
CUT03096,CLG0310,CUET-UG,SC,BA LLB,370886,2021
CUT03097,CLG0310,CUET-UG,OBC-NCL,BA LLB,133657,2022
CUT03098,CLG0310,CUET-UG,OBC-NCL,BA LLB,119572,2023
CUT03099,CLG0310,CUET-UG,EWS,BA LLB,164333,2024
CUT03100,CLG0310,CUET-UG,EWS,BA LLB,165165,2025
CUT03101,CLG0311,CUET-UG,General,B.Sc. (Hons.) Physics,35934,2021
CUT03102,CLG0311,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,133935,2022
CUT03103,CLG0311,CUET-UG,General,B.Sc. (Hons.) Physics,30974,2023
CUT03104,CLG0311,CUET-UG,ST,B.Sc. (Hons.) Physics,1000000,2024
CUT03105,CLG0311,CUET-UG,General,B.Sc. (Hons.) Physics,35852,2025
CUT03106,CLG0311,CUET-UG,General,B.Tech,34004,2021
CUT03107,CLG0311,CUET-UG,EWS,B.Tech,203182,2022
CUT03108,CLG0311,CUET-UG,General,B.Tech,33306,2023
CUT03109,CLG0311,CUET-UG,General,B.Tech,35360,2024
CUT03110,CLG0311,CUET-UG,OBC-NCL,B.Tech,152044,2025
CUT03111,CLG0312,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,121865,2021
CUT03112,CLG0312,CUET-UG,SC,B.A. (Hons.) Economics,388158,2022
CUT03113,CLG0312,CUET-UG,SC,B.A. (Hons.) Economics,551858,2023
CUT03114,CLG0312,CUET-UG,SC,B.A. (Hons.) Economics,480409,2024
CUT03115,CLG0312,CUET-UG,General,B.A. (Hons.) Economics,28114,2025
CUT03116,CLG0312,CUET-UG,ST,BA LLB,1000000,2021
CUT03117,CLG0312,CUET-UG,General,BA LLB,36361,2022
CUT03118,CLG0312,CUET-UG,EWS,BA LLB,182524,2023
CUT03119,CLG0312,CUET-UG,OBC-NCL,BA LLB,144103,2024
CUT03120,CLG0312,CUET-UG,General,BA LLB,31900,2025
CUT03121,CLG0313,CUET-UG,OBC-NCL,BA LLB,142720,2021
CUT03122,CLG0313,CUET-UG,General,BA LLB,29613,2022
CUT03123,CLG0313,CUET-UG,ST,BA LLB,836823,2023
CUT03124,CLG0313,CUET-UG,OBC-NCL,BA LLB,170249,2024
CUT03125,CLG0313,CUET-UG,EWS,BA LLB,197384,2025
CUT03126,CLG0313,CUET-UG,General,B.A. (Hons.) English,28075,2021
CUT03127,CLG0313,CUET-UG,SC,B.A. (Hons.) English,444534,2022
CUT03128,CLG0313,CUET-UG,General,B.A. (Hons.) English,33863,2023
CUT03129,CLG0313,CUET-UG,EWS,B.A. (Hons.) English,183422,2024
CUT03130,CLG0313,CUET-UG,SC,B.A. (Hons.) English,498551,2025
CUT03131,CLG0314,CUET-UG,General,B.Tech,33504,2021
CUT03132,CLG0314,CUET-UG,General,B.Tech,35361,2022
CUT03133,CLG0314,CUET-UG,SC,B.Tech,459071,2023
CUT03134,CLG0314,CUET-UG,General,B.Tech,40537,2024
CUT03135,CLG0314,CUET-UG,General,B.Tech,30675,2025
CUT03136,CLG0314,CUET-UG,EWS,BA LLB,214917,2021
CUT03137,CLG0314,CUET-UG,EWS,BA LLB,204953,2022
CUT03138,CLG0314,CUET-UG,ST,BA LLB,1000000,2023
CUT03139,CLG0314,CUET-UG,SC,BA LLB,448861,2024
CUT03140,CLG0314,CUET-UG,OBC-NCL,BA LLB,160285,2025
CUT03141,CLG0315,CUET-UG,EWS,BA LLB,189966,2021
CUT03142,CLG0315,CUET-UG,SC,BA LLB,504885,2022
CUT03143,CLG0315,CUET-UG,OBC-NCL,BA LLB,145492,2023
CUT03144,CLG0315,CUET-UG,SC,BA LLB,575699,2024
CUT03145,CLG0315,CUET-UG,ST,BA LLB,980635,2025
CUT03146,CLG0315,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,193876,2021
CUT03147,CLG0315,CUET-UG,EWS,B.A. (Hons.) Economics,178116,2022
CUT03148,CLG0315,CUET-UG,SC,B.A. (Hons.) Economics,526053,2023
CUT03149,CLG0315,CUET-UG,ST,B.A. (Hons.) Economics,985720,2024
CUT03150,CLG0315,CUET-UG,General,B.A. (Hons.) Economics,35893,2025
CUT03151,CLG0316,CUET-UG,General,B.Sc. (Hons.) Physics,34821,2021
CUT03152,CLG0316,CUET-UG,SC,B.Sc. (Hons.) Physics,456239,2022
CUT03153,CLG0316,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,188868,2023
CUT03154,CLG0316,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,177496,2024
CUT03155,CLG0316,CUET-UG,SC,B.Sc. (Hons.) Physics,482322,2025
CUT03156,CLG0316,CUET-UG,ST,BA LLB,1000000,2021
CUT03157,CLG0316,CUET-UG,General,BA LLB,35285,2022
CUT03158,CLG0316,CUET-UG,General,BA LLB,39754,2023
CUT03159,CLG0316,CUET-UG,EWS,BA LLB,179103,2024
CUT03160,CLG0316,CUET-UG,EWS,BA LLB,191103,2025
CUT03161,CLG0317,CUET-UG,OBC-NCL,BA LLB,193685,2021
CUT03162,CLG0317,CUET-UG,General,BA LLB,43110,2022
CUT03163,CLG0317,CUET-UG,SC,BA LLB,490136,2023
CUT03164,CLG0317,CUET-UG,OBC-NCL,BA LLB,183211,2024
CUT03165,CLG0317,CUET-UG,OBC-NCL,BA LLB,160913,2025
CUT03166,CLG0317,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,148466,2021
CUT03167,CLG0317,CUET-UG,General,B.A. (Hons.) Economics,40987,2022
CUT03168,CLG0317,CUET-UG,General,B.A. (Hons.) Economics,44754,2023
CUT03169,CLG0317,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,150439,2024
CUT03170,CLG0317,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2025
CUT03171,CLG0318,CUET-UG,SC,B.Tech,472155,2021
CUT03172,CLG0318,CUET-UG,ST,B.Tech,1000000,2022
CUT03173,CLG0318,CUET-UG,EWS,B.Tech,196744,2023
CUT03174,CLG0318,CUET-UG,General,B.Tech,33141,2024
CUT03175,CLG0318,CUET-UG,OBC-NCL,B.Tech,184865,2025
CUT03176,CLG0318,CUET-UG,General,BA LLB,37466,2021
CUT03177,CLG0318,CUET-UG,OBC-NCL,BA LLB,168108,2022
CUT03178,CLG0318,CUET-UG,OBC-NCL,BA LLB,168598,2023
CUT03179,CLG0318,CUET-UG,General,BA LLB,38623,2024
CUT03180,CLG0318,CUET-UG,General,BA LLB,42994,2025
CUT03181,CLG0319,CUET-UG,ST,BA LLB,1000000,2021
CUT03182,CLG0319,CUET-UG,General,BA LLB,38618,2022
CUT03183,CLG0319,CUET-UG,OBC-NCL,BA LLB,150334,2023
CUT03184,CLG0319,CUET-UG,General,BA LLB,47227,2024
CUT03185,CLG0319,CUET-UG,ST,BA LLB,1000000,2025
CUT03186,CLG0319,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,175995,2021
CUT03187,CLG0319,CUET-UG,General,B.A. (Hons.) Economics,34303,2022
CUT03188,CLG0319,CUET-UG,General,B.A. (Hons.) Economics,37441,2023
CUT03189,CLG0319,CUET-UG,SC,B.A. (Hons.) Economics,530372,2024
CUT03190,CLG0319,CUET-UG,General,B.A. (Hons.) Economics,43122,2025
CUT03191,CLG0320,CUET-UG,ST,B.A. (Hons.) English,1000000,2021
CUT03192,CLG0320,CUET-UG,ST,B.A. (Hons.) English,1000000,2022
CUT03193,CLG0320,CUET-UG,General,B.A. (Hons.) English,39776,2023
CUT03194,CLG0320,CUET-UG,OBC-NCL,B.A. (Hons.) English,167820,2024
CUT03195,CLG0320,CUET-UG,General,B.A. (Hons.) English,39062,2025
CUT03196,CLG0320,CUET-UG,OBC-NCL,B.Tech,172427,2021
CUT03197,CLG0320,CUET-UG,SC,B.Tech,588791,2022
CUT03198,CLG0320,CUET-UG,EWS,B.Tech,214957,2023
CUT03199,CLG0320,CUET-UG,General,B.Tech,37399,2024
CUT03200,CLG0320,CUET-UG,General,B.Tech,42297,2025
CUT03201,CLG0321,CUET-UG,EWS,BA LLB,178016,2021
CUT03202,CLG0321,CUET-UG,General,BA LLB,42588,2022
CUT03203,CLG0321,CUET-UG,ST,BA LLB,1000000,2023
CUT03204,CLG0321,CUET-UG,EWS,BA LLB,243203,2024
CUT03205,CLG0321,CUET-UG,General,BA LLB,42827,2025
CUT03206,CLG0321,CUET-UG,OBC-NCL,B.Tech,191118,2021
CUT03207,CLG0321,CUET-UG,OBC-NCL,B.Tech,157561,2022
CUT03208,CLG0321,CUET-UG,General,B.Tech,47930,2023
CUT03209,CLG0321,CUET-UG,OBC-NCL,B.Tech,210834,2024
CUT03210,CLG0321,CUET-UG,ST,B.Tech,1000000,2025
CUT03211,CLG0322,CUET-UG,EWS,B.Tech,238279,2021
CUT03212,CLG0322,CUET-UG,General,B.Tech,42287,2022
CUT03213,CLG0322,CUET-UG,EWS,B.Tech,216908,2023
CUT03214,CLG0322,CUET-UG,EWS,B.Tech,207622,2024
CUT03215,CLG0322,CUET-UG,ST,B.Tech,1000000,2025
CUT03216,CLG0322,CUET-UG,General,B.Sc. (Hons.) Physics,43499,2021
CUT03217,CLG0322,CUET-UG,EWS,B.Sc. (Hons.) Physics,205088,2022
CUT03218,CLG0322,CUET-UG,EWS,B.Sc. (Hons.) Physics,263741,2023
CUT03219,CLG0322,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,191529,2024
CUT03220,CLG0322,CUET-UG,General,B.Sc. (Hons.) Physics,40968,2025
CUT03221,CLG0323,CUET-UG,General,BA LLB,47410,2021
CUT03222,CLG0323,CUET-UG,ST,BA LLB,1000000,2022
CUT03223,CLG0323,CUET-UG,ST,BA LLB,1000000,2023
CUT03224,CLG0323,CUET-UG,OBC-NCL,BA LLB,160054,2024
CUT03225,CLG0323,CUET-UG,General,BA LLB,48834,2025
CUT03226,CLG0323,CUET-UG,ST,B.Sc. (Hons.) Physics,1000000,2021
CUT03227,CLG0323,CUET-UG,General,B.Sc. (Hons.) Physics,46048,2022
CUT03228,CLG0323,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,184906,2023
CUT03229,CLG0323,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,198175,2024
CUT03230,CLG0323,CUET-UG,EWS,B.Sc. (Hons.) Physics,215832,2025
CUT03231,CLG0324,CUET-UG,OBC-NCL,B.A. (Hons.) English,211338,2021
CUT03232,CLG0324,CUET-UG,OBC-NCL,B.A. (Hons.) English,176925,2022
CUT03233,CLG0324,CUET-UG,General,B.A. (Hons.) English,41284,2023
CUT03234,CLG0324,CUET-UG,OBC-NCL,B.A. (Hons.) English,170434,2024
CUT03235,CLG0324,CUET-UG,EWS,B.A. (Hons.) English,245654,2025
CUT03236,CLG0324,CUET-UG,SC,BA LLB,529498,2021
CUT03237,CLG0324,CUET-UG,EWS,BA LLB,271002,2022
CUT03238,CLG0324,CUET-UG,OBC-NCL,BA LLB,188591,2023
CUT03239,CLG0324,CUET-UG,General,BA LLB,36977,2024
CUT03240,CLG0324,CUET-UG,General,BA LLB,47030,2025
CUT03241,CLG0325,CUET-UG,SC,BA LLB,547555,2021
CUT03242,CLG0325,CUET-UG,OBC-NCL,BA LLB,219021,2022
CUT03243,CLG0325,CUET-UG,General,BA LLB,41948,2023
CUT03244,CLG0325,CUET-UG,EWS,BA LLB,289435,2024
CUT03245,CLG0325,CUET-UG,EWS,BA LLB,197205,2025
CUT03246,CLG0325,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2021
CUT03247,CLG0325,CUET-UG,General,B.A. (Hons.) Economics,48970,2022
CUT03248,CLG0325,CUET-UG,General,B.A. (Hons.) Economics,43549,2023
CUT03249,CLG0325,CUET-UG,General,B.A. (Hons.) Economics,41878,2024
CUT03250,CLG0325,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,162377,2025
CUT03251,CLG0326,CUET-UG,General,BA LLB,40878,2021
CUT03252,CLG0326,CUET-UG,General,BA LLB,38082,2022
CUT03253,CLG0326,CUET-UG,EWS,BA LLB,237471,2023
CUT03254,CLG0326,CUET-UG,General,BA LLB,44646,2024
CUT03255,CLG0326,CUET-UG,General,BA LLB,43116,2025
CUT03256,CLG0326,CUET-UG,General,B.A. (Hons.) English,42524,2021
CUT03257,CLG0326,CUET-UG,General,B.A. (Hons.) English,45983,2022
CUT03258,CLG0326,CUET-UG,EWS,B.A. (Hons.) English,217856,2023
CUT03259,CLG0326,CUET-UG,OBC-NCL,B.A. (Hons.) English,204254,2024
CUT03260,CLG0326,CUET-UG,General,B.A. (Hons.) English,51226,2025
CUT03261,CLG0327,CUET-UG,OBC-NCL,BA LLB,187340,2021
CUT03262,CLG0327,CUET-UG,General,BA LLB,44205,2022
CUT03263,CLG0327,CUET-UG,OBC-NCL,BA LLB,209397,2023
